DealId,Deal_No,Presentation_Receipt_Id,Presentation_Date,Presenation_Amount,Repay_Mode,Clearing_Status,Bouncing_Reason,Cancellation_reason
101010300,033298,365042,2017-03-07 00:00:00,3804.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101010512,033012,365043,2017-03-07 00:00:00,2400.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101010554,033165,365044,2017-03-07 00:00:00,1646.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101010738,033176,365045,2017-03-07 00:00:00,2468.0000,NACH,Cleared,,
101010781,033088,365046,2017-03-07 00:00:00,2689.0000,NACH,Cleared,,
101010816,033343,365047,2017-03-07 00:00:00,4940.0000,NACH,Cleared,,
101011093,033320,365048,2017-03-07 00:00:00,2133.0000,NACH,Cleared,,
101010964,033391,365049,2017-03-07 00:00:00,2689.0000,NACH,Cleared,,
101011041,033059,365050,2017-03-07 00:00:00,2803.0000,NACH,Cleared,,
101011148,033293,365051,2017-03-07 00:00:00,2520.0000,NACH,Cleared,,
101011211,033196,365052,2017-03-07 00:00:00,1882.0000,NACH,Cleared,,
101012040,033383,365053,2017-03-07 00:00:00,2640.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101012568,033278,365054,2017-03-07 00:00:00,3019.0000,NACH,Cleared,,
101012642,033022,365055,2017-03-07 00:00:00,2614.0000,NACH,Cleared,,
101013006,033314,365056,2017-03-07 00:00:00,2626.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101013740,033303,365057,2017-03-07 00:00:00,4370.0000,NACH,Cleared,,
101014574,033272,365058,2017-03-07 00:00:00,2626.0000,NACH,Cleared,,
101013906,033335,365059,2017-03-07 00:00:00,2375.0000,NACH,Cleared,,
101015337,033294,365060,2017-03-07 00:00:00,3508.0000,NACH,Cleared,,
101015673,033184,365061,2017-03-07 00:00:00,4275.0000,NACH,Cleared,,
101000162,032449,365062,2017-03-07 00:00:00,2446.0000,NACH,Cleared,,
101023393,033770,365063,2017-03-07 00:00:00,3059.0000,NACH,Cleared,,
101023347,033589,365064,2017-03-07 00:00:00,3093.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101022110,033737,365065,2017-03-07 00:00:00,3515.0000,NACH,Cleared,,
101022066,033695,365066,2017-03-07 00:00:00,2520.0000,NACH,Cleared,,
101023307,033728,365067,2017-03-07 00:00:00,2511.0000,NACH,Cleared,,
101022013,033657,365068,2017-03-07 00:00:00,1853.0000,NACH,Cleared,,
101023266,033603,365069,2017-03-07 00:00:00,3957.0000,NACH,Cleared,,
101021258,033715,365070,2017-03-07 00:00:00,2294.0000,NACH,Cleared,,
101021221,033732,365071,2017-03-07 00:00:00,2689.0000,NACH,Cleared,,
101021891,033730,365072,2017-03-07 00:00:00,3366.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101021185,033739,365073,2017-03-07 00:00:00,2420.0000,NACH,Cleared,,
101021844,033688,365074,2017-03-07 00:00:00,2100.0000,NACH,Cleared,,
101023209,033787,365075,2017-03-07 00:00:00,3800.0000,NACH,Cleared,,
101021145,033719,365076,2017-03-07 00:00:00,3093.0000,NACH,Cleared,,
101021777,033677,365077,2017-03-07 00:00:00,4711.0000,NACH,Cleared,,
101021025,033536,365078,2017-03-07 00:00:00,1657.0000,NACH,Cleared,,
101021723,033501,365079,2017-03-07 00:00:00,2683.0000,NACH,Cleared,,
101023112,033760,365080,2017-03-07 00:00:00,1738.0000,NACH,Cleared,,
101020979,033341,365081,2017-03-07 00:00:00,2560.0000,NACH,Cleared,,
101021681,033714,365082,2017-03-07 00:00:00,4000.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101020931,033708,365083,2017-03-07 00:00:00,2400.0000,NACH,Cleared,,
101021629,033588,365084,2017-03-07 00:00:00,1854.0000,NACH,Cleared,,
101022924,033622,365085,2017-03-07 00:00:00,2174.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101020873,033494,365086,2017-03-07 00:00:00,3360.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101021589,033717,365087,2017-03-07 00:00:00,3035.0000,NACH,Cleared,,
101022881,033720,365088,2017-03-07 00:00:00,2274.0000,NACH,Cleared,,
101020844,033676,365089,2017-03-07 00:00:00,4370.0000,NACH,Cleared,,
101021546,033687,365090,2017-03-07 00:00:00,2134.0000,NACH,Cleared,,
101020777,033633,365091,2017-03-07 00:00:00,4034.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101022768,033710,365092,2017-03-07 00:00:00,2471.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101021506,033703,365093,2017-03-07 00:00:00,2720.0000,NACH,Cleared,,
101020640,033525,365094,2017-03-07 00:00:00,2205.0000,NACH,Cleared,,
101021413,033762,365095,2017-03-07 00:00:00,2889.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101022632,033537,365096,2017-03-07 00:00:00,2085.0000,NACH,Cleared,,
101022590,033761,365097,2017-03-07 00:00:00,2400.0000,NACH,Cleared,,
101021301,033623,365098,2017-03-07 00:00:00,2353.0000,NACH,Cleared,,
101022461,033508,365099,2017-03-07 00:00:00,1585.0000,NACH,Cleared,,
101022425,033726,365100,2017-03-07 00:00:00,1883.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101020453,033635,365101,2017-03-07 00:00:00,2134.0000,NACH,Cleared,,
101022373,033722,365102,2017-03-07 00:00:00,2824.0000,NACH,Cleared,,
101022329,033775,365103,2017-03-07 00:00:00,1867.0000,NACH,Cleared,,
101022300,033769,365104,2017-03-07 00:00:00,2850.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101022257,033619,365105,2017-03-07 00:00:00,3125.0000,NACH,Cleared,,
101022179,033473,365106,2017-03-07 00:00:00,3025.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101027739,033785,365107,2017-03-07 00:00:00,2468.0000,NACH,Cleared,,
101026018,033560,365108,2017-03-07 00:00:00,4054.0000,NACH,Cleared,,
101024169,033711,365109,2017-03-07 00:00:00,2485.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101023896,033382,365110,2017-03-07 00:00:00,1935.0000,NACH,Cleared,,
101023809,033778,365111,2017-03-07 00:00:00,2294.0000,NACH,Cleared,,
101023766,033721,365112,2017-03-07 00:00:00,2134.0000,NACH,Cleared,,
101023725,033786,365113,2017-03-07 00:00:00,2258.0000,NACH,Cleared,,
101023682,033729,365114,2017-03-07 00:00:00,1806.0000,NACH,Cleared,,
101023639,033806,365115,2017-03-07 00:00:00,2153.0000,NACH,Cleared,,
101023598,033808,365116,2017-03-07 00:00:00,2400.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101023517,033814,365117,2017-03-07 00:00:00,2507.0000,NACH,Cleared,,
101023468,033678,365118,2017-03-07 00:00:00,2880.0000,NACH,Cleared,,
101012603,033452,365119,2017-03-07 00:00:00,2665.0000,NACH,Cleared,,
101012825,033020,365120,2017-03-07 00:00:00,2768.0000,NACH,Cleared,,
101010999,033264,365121,2017-03-07 00:00:00,2146.0000,NACH,Cleared,,
101008320,033266,365122,2017-03-07 00:00:00,3610.0000,NACH,Cleared,,
101010383,033197,365123,2017-03-07 00:00:00,2153.0000,NACH,Cleared,,
101010354,033367,365124,2017-03-07 00:00:00,2850.0000,NACH,Cleared,,
101009448,032981,365125,2017-03-07 00:00:00,2080.0000,NACH,Cleared,,
101008650,033058,365126,2017-03-07 00:00:00,3092.0000,NACH,Cleared,,
101008015,033194,365127,2017-03-07 00:00:00,2520.0000,NACH,Cleared,,
101035414,034183,365128,2017-03-07 00:00:00,3496.0000,NACH,Cleared,,
101034519,034146,365129,2017-03-07 00:00:00,2070.0000,NACH,Cleared,,
101032609,034074,365130,2017-03-07 00:00:00,3145.0000,NACH,Cleared,,
101032564,033903,365131,2017-03-07 00:00:00,2025.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101034905,034150,365132,2017-03-07 00:00:00,2689.0000,NACH,Cleared,,
101034450,033973,365133,2017-03-07 00:00:00,1903.0000,NACH,Cleared,,
101034411,034081,365134,2017-03-07 00:00:00,2774.0000,NACH,Cleared,,
101034369,033993,365135,2017-03-07 00:00:00,2205.0000,NACH,Cleared,,
101034562,034051,365136,2017-03-07 00:00:00,1468.0000,NACH,Cleared,,
101034327,034111,365137,2017-03-07 00:00:00,2656.0000,NACH,Cleared,,
101034273,034076,365139,2017-03-07 00:00:00,2163.0000,NACH,Cleared,,
101034678,034154,365140,2017-03-07 00:00:00,2774.0000,NACH,Cleared,,
101034198,034020,365141,2017-03-07 00:00:00,2100.0000,NACH,Cleared,,
101034150,034100,365142,2017-03-07 00:00:00,2344.0000,NACH,Cleared,,
101034773,034135,365143,2017-03-07 00:00:00,2134.0000,NACH,Cleared,,
101034111,033642,365144,2017-03-07 00:00:00,2640.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101034018,033856,365145,2017-03-07 00:00:00,3895.0000,NACH,Cleared,,
101033982,034109,365146,2017-03-07 00:00:00,2958.0000,NACH,Cleared,,
101035023,034173,365147,2017-03-07 00:00:00,3025.0000,NACH,Cleared,,
101033935,034079,365148,2017-03-07 00:00:00,1855.0000,NACH,Cleared,,
101033888,033931,365149,2017-03-07 00:00:00,2003.0000,NACH,Cleared,,
101035137,033838,365150,2017-03-07 00:00:00,1433.0000,NACH,Cleared,,
101033856,034153,365151,2017-03-07 00:00:00,3135.0000,NACH,Cleared,,
101035097,034145,365152,2017-03-07 00:00:00,2400.0000,NACH,Cleared,,
101033817,034026,365153,2017-03-07 00:00:00,3386.0000,NACH,Cleared,,
101035304,034075,365154,2017-03-07 00:00:00,1794.0000,NACH,Cleared,,
101033776,034141,365155,2017-03-07 00:00:00,2187.0000,NACH,Cleared,,
101035180,034156,365156,2017-03-07 00:00:00,1811.0000,NACH,Cleared,,
101033733,034161,365157,2017-03-07 00:00:00,2134.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101035057,034043,365158,2017-03-07 00:00:00,3381.0000,NACH,Cleared,,
101033692,034027,365159,2017-03-07 00:00:00,1943.0000,NACH,Cleared,,
101033645,033843,365160,2017-03-07 00:00:00,2347.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101035230,034206,365161,2017-03-07 00:00:00,2353.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101033605,034142,365162,2017-03-07 00:00:00,2667.0000,NACH,Cleared,,
101033565,033898,365163,2017-03-07 00:00:00,1350.0000,NACH,Cleared,,
101033390,034129,365164,2017-03-07 00:00:00,2510.0000,NACH,Cleared,,
101033308,033851,365165,2017-03-07 00:00:00,3040.0000,NACH,Cleared,,
101033266,034133,365166,2017-03-07 00:00:00,3467.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101033155,034022,365167,2017-03-07 00:00:00,1815.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101033085,033764,365168,2017-03-07 00:00:00,2453.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101032962,033779,365169,2017-03-07 00:00:00,3610.0000,NACH,Cleared,,
101032919,034049,365170,2017-03-07 00:00:00,2240.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101032874,034128,365171,2017-03-07 00:00:00,2134.0000,NACH,Cleared,,
101032834,034122,365172,2017-03-07 00:00:00,2933.0000,NACH,Cleared,,
101032789,033907,365173,2017-03-07 00:00:00,3092.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101032738,034048,365174,2017-03-07 00:00:00,2560.0000,NACH,Cleared,,
101032490,034029,365175,2017-03-07 00:00:00,2783.0000,NACH,Cleared,,
101032406,033969,365176,2017-03-07 00:00:00,3800.0000,NACH,Cleared,,
101036179,034113,365177,2017-03-07 00:00:00,2560.0000,NACH,Cleared,,
101036123,034201,365178,2017-03-07 00:00:00,2549.0000,NACH,Cleared,,
101036070,034138,365179,2017-03-07 00:00:00,1483.0000,NACH,Cleared,,
101036032,034123,365180,2017-03-07 00:00:00,3160.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101036742,034006,365181,2017-03-07 00:00:00,2022.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101036004,034147,365182,2017-03-07 00:00:00,3325.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101036711,034244,365183,2017-03-07 00:00:00,2945.0000,NACH,Cleared,,
101035964,034073,365184,2017-03-07 00:00:00,2520.0000,NACH,Cleared,,
101035918,033934,365186,2017-03-07 00:00:00,2134.0000,NACH,Cleared,,
101036676,034136,365187,2017-03-07 00:00:00,3025.0000,NACH,Cleared,,
101035877,034168,365188,2017-03-07 00:00:00,3093.0000,NACH,Cleared,,
101036640,034233,365189,2017-03-07 00:00:00,2891.0000,NACH,Cleared,,
101036605,034124,365190,2017-03-07 00:00:00,3025.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101035789,034131,365191,2017-03-07 00:00:00,2480.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101036561,034222,365192,2017-03-07 00:00:00,2891.0000,NACH,Cleared,,
101035742,034218,365193,2017-03-07 00:00:00,2622.0000,NACH,Cleared,,
101036526,033981,365194,2017-03-07 00:00:00,3160.0000,NACH,Cleared,,
101035687,034166,365195,2017-03-07 00:00:00,2153.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101035653,034120,365196,2017-03-07 00:00:00,2757.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101034485,034157,365197,2017-03-07 00:00:00,4940.0000,NACH,Cleared,,
101035619,034088,365198,2017-03-07 00:00:00,2689.0000,NACH,Cleared,,
101036379,034008,365199,2017-03-07 00:00:00,1970.0000,NACH,Cleared,,
101035547,034162,365200,2017-03-07 00:00:00,1892.0000,NACH,Cleared,,
101035451,034191,365201,2017-03-07 00:00:00,3025.0000,NACH,Cleared,,
101020743,033701,365202,2017-03-07 00:00:00,2891.0000,NACH,Cleared,,
101021454,033689,365203,2017-03-07 00:00:00,1733.0000,NACH,Cleared,,
101020606,033613,365204,2017-03-07 00:00:00,5985.0000,NACH,Cleared,,
101022721,033772,365205,2017-03-07 00:00:00,1980.0000,NACH,Cleared,,
101021967,033607,365206,2017-03-07 00:00:00,1987.0000,NACH,Cleared,,
101023558,033773,365207,2017-03-07 00:00:00,2507.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101023069,033704,365208,2017-03-07 00:00:00,1785.0000,NACH,Cleared,,
101047182,034287,365209,2017-03-07 00:00:00,4000.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101047050,034611,365210,2017-03-07 00:00:00,2025.0000,NACH,Cleared,,
101046966,034639,365211,2017-03-07 00:00:00,2205.0000,NACH,Cleared,,
101046920,034216,365212,2017-03-07 00:00:00,2347.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101046868,034619,365213,2017-03-07 00:00:00,2564.0000,NACH,Cleared,,
101046840,034550,365214,2017-03-07 00:00:00,4275.0000,NACH,Cleared,,
101046725,034535,365215,2017-03-07 00:00:00,3227.0000,NACH,Cleared,,
101046690,034474,365216,2017-03-07 00:00:00,2555.0000,NACH,Cleared,,
101046638,034562,365217,2017-03-07 00:00:00,1600.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101046585,034564,365218,2017-03-07 00:00:00,1894.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101045857,034534,365219,2017-03-07 00:00:00,3325.0000,NACH,Cleared,,
101045823,034501,365220,2017-03-07 00:00:00,2353.0000,NACH,Cleared,,
101045794,034508,365221,2017-03-07 00:00:00,4465.0000,NACH,Cleared,,
101045748,034505,365222,2017-03-07 00:00:00,2560.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101046397,034181,365223,2017-03-07 00:00:00,2294.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101046364,034310,365224,2017-03-07 00:00:00,4370.0000,NACH,Cleared,,
101046330,034529,365225,2017-03-07 00:00:00,3361.0000,NACH,Cleared,,
101046243,034546,365226,2017-03-07 00:00:00,3632.0000,NACH,Cleared,,
101046202,034587,365227,2017-03-07 00:00:00,2347.0000,NACH,Cleared,,
101046118,034582,365228,2017-03-07 00:00:00,2824.0000,NACH,Cleared,,
101046074,034519,365229,2017-03-07 00:00:00,2400.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101046012,034545,365230,2017-03-07 00:00:00,2415.0000,NACH,Cleared,,
101045972,034549,365231,2017-03-07 00:00:00,2048.0000,NACH,Cleared,,
101045921,034568,365232,2017-03-07 00:00:00,2100.0000,NACH,Cleared,,
101049632,034165,365233,2017-03-07 00:00:00,1613.0000,NACH,Cleared,,
101050890,034575,365234,2017-03-07 00:00:00,2487.0000,NACH,Cleared,,
101050773,034293,365235,2017-03-07 00:00:00,1995.0000,NACH,Cleared,,
101049926,034672,365236,2017-03-07 00:00:00,2205.0000,NACH,Cleared,,
101049886,034772,365237,2017-03-07 00:00:00,1995.0000,NACH,Cleared,,
101049843,034439,365238,2017-03-07 00:00:00,2489.0000,NACH,Cleared,,
101049801,034738,365239,2017-03-07 00:00:00,2507.0000,NACH,Cleared,,
101049740,034468,365240,2017-03-07 00:00:00,2242.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101049679,034714,365241,2017-03-07 00:00:00,2080.0000,NACH,Cleared,,
101050037,034711,365242,2017-03-07 00:00:00,3180.0000,NACH,Cleared,,
101049591,034681,365243,2017-03-07 00:00:00,3646.0000,NACH,Cleared,,
101049563,034731,365244,2017-03-07 00:00:00,3800.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101049528,034756,365245,2017-03-07 00:00:00,3160.0000,NACH,Cleared,,
101048368,034499,365246,2017-03-07 00:00:00,4410.0000,NACH,Cleared,,
101049475,034739,365247,2017-03-07 00:00:00,2367.0000,NACH,Cleared,,
101049429,034704,365248,2017-03-07 00:00:00,2475.0000,NACH,Cleared,,
101048327,034520,365249,2017-03-07 00:00:00,3200.0000,NACH,Cleared,,
101049344,034720,365250,2017-03-07 00:00:00,2186.0000,NACH,Cleared,,
101048292,034460,365251,2017-03-07 00:00:00,3040.0000,NACH,Cleared,,
101049309,034744,365252,2017-03-07 00:00:00,3187.0000,NACH,Cleared,,
101049256,034403,365253,2017-03-07 00:00:00,1618.0000,NACH,Cleared,,
101049215,034686,365254,2017-03-07 00:00:00,2507.0000,NACH,Cleared,,
101049186,034490,365255,2017-03-07 00:00:00,5102.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101048148,034700,365256,2017-03-07 00:00:00,1995.0000,NACH,Cleared,,
101048107,034673,365257,2017-03-07 00:00:00,2363.0000,NACH,Cleared,,
101048067,034559,365258,2017-03-07 00:00:00,1838.0000,NACH,Cleared,,
101048033,034574,365259,2017-03-07 00:00:00,3227.0000,NACH,Cleared,,
101047994,034709,365260,2017-03-07 00:00:00,1995.0000,NACH,Cleared,,
101049140,034414,365261,2017-03-07 00:00:00,2425.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101047885,034492,365262,2017-03-07 00:00:00,1800.0000,NACH,Cleared,,
101049098,034483,365263,2017-03-07 00:00:00,2100.0000,NACH,Cleared,,
101047841,034447,365264,2017-03-07 00:00:00,2134.0000,NACH,Cleared,,
101048966,034372,365265,2017-03-07 00:00:00,1738.0000,NACH,Cleared,,
101047733,034650,365266,2017-03-07 00:00:00,2606.0000,NACH,Cleared,,
101047695,034668,365267,2017-03-07 00:00:00,2491.0000,NACH,Cleared,,
101048878,034267,365268,2017-03-07 00:00:00,1838.0000,NACH,Cleared,,
101047604,034083,365269,2017-03-07 00:00:00,1972.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101048825,034736,365270,2017-03-07 00:00:00,3861.0000,NACH,Cleared,,
101048697,034600,365271,2017-03-07 00:00:00,1756.0000,NACH,Cleared,,
101048643,034683,365272,2017-03-07 00:00:00,2742.0000,NACH,Cleared,,
101048536,034670,365273,2017-03-07 00:00:00,3784.0000,NACH,Cleared,,
101048500,034553,365274,2017-03-07 00:00:00,3160.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101048459,034666,365275,2017-03-07 00:00:00,2153.0000,NACH,Cleared,,
101047468,034609,365276,2017-03-07 00:00:00,4180.0000,NACH,Cleared,,
101047428,034387,365277,2017-03-07 00:00:00,3465.0000,NACH,Cleared,,
101047398,034593,365278,2017-03-07 00:00:00,3040.0000,NACH,Cleared,,
101047364,034632,365279,2017-03-07 00:00:00,2555.0000,NACH,Cleared,,
101047322,034557,365280,2017-03-07 00:00:00,2454.0000,NACH,Cleared,,
101047273,034613,365281,2017-03-07 00:00:00,2115.0000,NACH,Cleared,,
101027689,033705,365282,2017-03-07 00:00:00,2888.0000,NACH,Cleared,,
101023240,033408,365283,2017-03-07 00:00:00,3354.0000,NACH,Cleared,,
101023167,033680,365284,2017-03-07 00:00:00,2003.0000,NACH,Cleared,,
100991612,032276,365285,2017-03-07 00:00:00,2400.0000,NACH,Cleared,,
101036244,034160,365286,2017-03-07 00:00:00,2475.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101065109,035110,365287,2017-03-07 00:00:00,2520.0000,NACH,Cleared,,
101036426,033834,365288,2017-03-07 00:00:00,2573.0000,NACH,Cleared,,
101065069,034891,365289,2017-03-07 00:00:00,2305.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101065029,035367,365290,2017-03-07 00:00:00,2232.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101064987,035354,365291,2017-03-07 00:00:00,2153.0000,NACH,Cleared,,
101064940,035335,365292,2017-03-07 00:00:00,4358.0000,NACH,Cleared,,
101064900,035113,365293,2017-03-07 00:00:00,2008.0000,NACH,Cleared,,
101064852,035419,365294,2017-03-07 00:00:00,1767.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101064814,035245,365295,2017-03-07 00:00:00,2520.0000,NACH,Cleared,,
101035832,033995,365296,2017-03-07 00:00:00,2310.0000,NACH,Cancelled,,SOFTWARE PROBLEM
101064770,035281,365297,2017-03-07 00:00:00,2387.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101064724,035207,365298,2017-03-07 00:00:00,1861.0000,NACH,Cleared,,
101064594,035274,365299,2017-03-07 00:00:00,4375.0000,NACH,Cleared,,
101063672,035069,365300,2017-03-07 00:00:00,2205.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101064639,034594,365301,2017-03-07 00:00:00,2363.0000,NACH,Cleared,,
101064545,035310,365302,2017-03-07 00:00:00,2415.0000,NACH,Cleared,,
101064497,035197,365303,2017-03-07 00:00:00,2279.0000,NACH,Cleared,,
101064443,034715,365304,2017-03-07 00:00:00,1654.0000,NACH,Cleared,,
101065294,035396,365305,2017-03-07 00:00:00,1661.0000,NACH,Cleared,,
101064392,035319,365306,2017-03-07 00:00:00,3705.0000,NACH,Cleared,,
101064353,035273,365307,2017-03-07 00:00:00,2134.0000,NACH,Cleared,,
101065250,035229,365308,2017-03-07 00:00:00,1483.0000,NACH,Cleared,,
101064320,035231,365309,2017-03-07 00:00:00,3315.0000,NACH,Cleared,,
101062844,034913,365310,2017-03-07 00:00:00,3200.0000,NACH,Cleared,,
101065204,034780,365311,2017-03-07 00:00:00,2637.0000,NACH,Cleared,,
101064273,035046,365312,2017-03-07 00:00:00,2824.0000,NACH,Cleared,,
101062811,035092,365313,2017-03-07 00:00:00,2996.0000,NACH,Cleared,,
101064239,035320,365314,2017-03-07 00:00:00,4275.0000,NACH,Cleared,,
101062773,034965,365315,2017-03-07 00:00:00,2618.0000,NACH,Cleared,,
101064202,035038,365316,2017-03-07 00:00:00,2460.0000,NACH,Cleared,,
101062734,035169,365317,2017-03-07 00:00:00,1968.0000,NACH,Cleared,,
101064158,035138,365318,2017-03-07 00:00:00,2520.0000,NACH,Cleared,,
101062692,035185,365319,2017-03-07 00:00:00,2362.0000,NACH,Cleared,,
101064112,035233,365320,2017-03-07 00:00:00,3360.0000,NACH,Cleared,,
101062662,035206,365321,2017-03-07 00:00:00,3040.0000,NACH,Cleared,,
101064072,035021,365322,2017-03-07 00:00:00,1890.0000,NACH,Cleared,,
101062618,035262,365323,2017-03-07 00:00:00,2363.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101064030,034991,365324,2017-03-07 00:00:00,1600.0000,NACH,Cleared,,
101063932,035145,365325,2017-03-07 00:00:00,2420.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101063894,035057,365326,2017-03-07 00:00:00,2305.0000,NACH,Cleared,,
101063796,035076,365327,2017-03-07 00:00:00,2212.0000,NACH,Cleared,,
101062429,034635,365328,2017-03-07 00:00:00,2090.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101063751,035140,365329,2017-03-07 00:00:00,3574.0000,NACH,Cleared,,
101063614,035289,365330,2017-03-07 00:00:00,3280.0000,NACH,Cleared,,
101063451,035121,365331,2017-03-07 00:00:00,2340.0000,NACH,Cleared,,
101063401,035126,365332,2017-03-07 00:00:00,2790.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101063363,035248,365333,2017-03-07 00:00:00,2132.0000,NACH,Cleared,,
101063325,035277,365334,2017-03-07 00:00:00,2311.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101063285,035336,365335,2017-03-07 00:00:00,3203.0000,NACH,Cleared,,
101063243,035160,365336,2017-03-07 00:00:00,1974.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101063111,035151,365337,2017-03-07 00:00:00,2084.0000,NACH,Cleared,,
101063073,035142,365338,2017-03-07 00:00:00,4382.0000,NACH,Cleared,,
101063022,035005,365339,2017-03-07 00:00:00,2480.0000,NACH,Cleared,,
101062949,035221,365340,2017-03-07 00:00:00,2450.0000,NACH,Cleared,,
101062884,035114,365341,2017-03-07 00:00:00,2757.0000,NACH,Cleared,,
101066119,034676,365342,2017-03-07 00:00:00,2080.0000,NACH,Cleared,,
101066176,035303,365343,2017-03-07 00:00:00,2114.0000,NACH,Cleared,,
101067017,035418,365344,2017-03-07 00:00:00,2790.0000,NACH,Cleared,,
101067058,035175,365345,2017-03-07 00:00:00,1663.0000,NACH,Cleared,,
101067110,035448,365346,2017-03-07 00:00:00,2067.0000,NACH,Cleared,,
101067150,035509,365347,2017-03-07 00:00:00,3160.0000,NACH,Cleared,,
101067185,034822,365348,2017-03-07 00:00:00,2134.0000,NACH,Cleared,,
101067295,034890,365349,2017-03-07 00:00:00,1812.0000,NACH,Cleared,,
101067348,035011,365350,2017-03-07 00:00:00,3344.0000,NACH,Cleared,,
101067392,034920,365351,2017-03-07 00:00:00,2588.0000,NACH,Cleared,,
101066246,035101,365352,2017-03-07 00:00:00,2066.0000,NACH,Cleared,,
101066309,034917,365353,2017-03-07 00:00:00,2532.0000,NACH,Cleared,,
101067484,035366,365354,2017-03-07 00:00:00,2084.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101066347,035039,365355,2017-03-07 00:00:00,2027.0000,NACH,Cleared,,
101067522,035415,365356,2017-03-07 00:00:00,2153.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101066409,035322,365357,2017-03-07 00:00:00,5355.0000,NACH,Cleared,,
101067608,034981,365358,2017-03-07 00:00:00,2415.0000,NACH,Cleared,,
101066450,035162,365359,2017-03-07 00:00:00,1950.0000,NACH,Cleared,,
101067649,035458,365360,2017-03-07 00:00:00,2310.0000,NACH,Cleared,,
101066496,035351,365361,2017-03-07 00:00:00,2687.0000,NACH,Cleared,,
101067740,035429,365362,2017-03-07 00:00:00,3360.0000,NACH,Cleared,,
101066535,035373,365363,2017-03-07 00:00:00,2240.0000,NACH,Cleared,,
101067782,035457,365364,2017-03-07 00:00:00,1854.0000,NACH,Cleared,,
101066576,035239,365365,2017-03-07 00:00:00,2492.0000,NACH,Cleared,,
101067840,035214,365366,2017-03-07 00:00:00,2134.0000,NACH,Bounced,BALANCE INSUFFICIENT,
101066615,035037,365367,2017-03-07 00:00:00,3023.0000,NACH,Cleared,,
101067886,035243,365368,2017-03-07 00:00:00,2667.0000,NACH,Cleared,,
